home win percentage,home last 5 wins,home avg points,home last 5 points,away win percentage,away last 5 wins,away avg points,away last 5 points,winner
0.564,4,104,500,0.316,3,104,530,0
0.593,3,110,588,0.764,5,114,586,1
0.561,2,106,520,0.6,3,110,570,1
0.316,2,102,537,0.309,1,99,513,1
0.536,4,107,590,0.603,1,101,535,0
0.482,2,103,539,0.31,2,104,523,0
0.321,3,106,532,0.411,1,106,519,1
0.537,4,108,527,0.526,1,100,520,0
0.328,0,105,542,0.552,3,106,512,1
0.397,0,104,478,0.571,3,107,533,1
0.69,2,103,488,0.527,4,108,537,1
0.357,2,103,510,0.714,5,112,563,1
0.768,5,114,592,0.321,2,99,523,0
0.327,0,99,450,0.552,2,106,532,1
0.544,3,111,543,0.418,4,107,551,0
0.509,5,103,547,0.31,0,104,480,0
0.544,2,105,510,0.772,3,116,585,0
0.571,4,104,505,0.544,4,107,580,1
0.583,2,110,588,0.411,3,107,566,0
0.421,1,106,508,0.322,0,105,551,0
0.316,2,106,523,0.39,0,104,495,1
0.607,4,110,602,0.579,3,107,536,1
0.351,2,103,505,0.545,5,107,539,1
0.316,2,99,515,0.559,3,107,549,1
0.759,3,116,594,0.536,4,108,553,0
0.491,2,103,532,0.678,1,103,510,1
0.559,3,107,520,0.305,1,104,513,0
0.586,3,107,535,0.431,2,106,515,1
0.719,5,112,584,0.561,3,105,519,1
0.772,5,114,569,0.59,2,110,589,0
0.321,0,99,462,0.596,4,110,607,1
0.552,4,111,573,0.517,1,101,515,0
0.552,4,108,599,0.593,1,102,553,0
0.305,0,104,467,0.526,3,108,576,1
0.517,5,103,521,0.552,3,105,537,1
0.404,2,107,569,0.31,1,102,540,0
0.554,5,108,540,0.31,1,106,520,0
0.508,1,101,529,0.316,0,99,465,0
0.4,1,104,526,0.683,2,103,529,1
0.763,4,116,623,0.567,3,107,534,0
0.581,2,110,553,0.345,2,104,522,0
0.3,0,104,491,0.559,4,105,546,1
0.508,4,103,510,0.305,1,102,541,0
0.31,1,99,518,0.414,2,108,581,1
0.441,3,106,534,0.483,1,103,515,0
0.569,3,105,538,0.559,4,111,601,1
0.603,4,110,579,0.583,1,102,561,1
0.576,3,107,538,0.561,5,108,556,0
0.559,4,108,600,0.776,5,114,580,1
0.3,1,103,508,0.424,2,108,588,1
0.689,2,104,540,0.31,0,99,472,0
0.317,0,105,534,0.339,1,104,512,0
0.393,1,104,550,0.767,4,116,614,1
0.707,4,112,592,0.475,1,103,518,0
0.567,5,111,642,0.295,0,104,514,0
0.557,3,106,533,0.305,0,106,525,0
0.3,1,102,528,0.567,4,107,534,0
0.517,4,103,501,0.78,5,114,569,1
0.305,1,99,526,0.587,3,110,562,1
0.45,4,106,554,0.333,1,103,509,0
0.593,3,110,550,0.328,1,105,532,0
0.517,2,101,543,0.552,4,108,538,0
0.559,3,105,574,0.583,4,107,543,1
0.567,4,105,543,0.3,1,99,520,0
0.55,4,108,610,0.534,3,109,596,1
0.467,1,103,497,0.55,2,105,567,0
0.3,0,106,526,0.712,4,112,602,1
0.295,1,103,505,0.557,4,107,545,0
0.694,3,104,558,0.459,5,107,569,0
0.59,4,107,549,0.77,4,116,617,1
0.305,0,99,482,0.29,0,104,517,1
0.311,1,102,507,0.565,3,106,535,1
0.59,1,102,542,0.574,5,112,629,1
0.542,4,109,620,0.783,5,114,561,1
0.525,2,101,554,0.433,3,108,588,1
0.6,3,110,558,0.542,3,107,531,1
0.295,0,99,505,0.323,1,105,527,0
0.574,4,105,541,0.594,3,110,569,0
0.295,0,106,529,0.475,2,103,504,0
0.55,3,107,535,0.452,4,107,571,0
0.306,1,104,494,0.774,4,116,597,1
0.581,3,107,532,0.717,4,112,596,1
0.328,0,103,507,0.306,1,102,520,0
0.3,0,99,492,0.541,3,108,607,1
0.541,1,105,557,0.548,3,107,550,1
0.302,1,104,544,0.571,4,106,534,1
0.508,3,103,471,0.585,3,110,560,0
0.533,3,109,598,0.387,1,104,548,0
0.306,1,106,542,0.295,0,99,480,0
0.59,2,110,535,0.548,3,108,598,1
0.516,2,101,555,0.468,1,103,506,0
0.787,5,114,540,0.698,4,104,593,0
0.581,1,102,553,0.443,4,108,602,1
0.581,5,105,553,0.578,4,107,537,0
0.306,1,99,530,0.516,3,103,486,1
0.302,1,104,511,0.297,1,105,563,0
0.721,4,112,583,0.444,3,107,559,0
0.571,2,107,517,0.556,3,106,532,1
0.302,1,102,511,0.581,5,112,632,1
0.532,1,105,530,0.557,3,107,529,0
0.541,3,109,597,0.317,1,106,537,0
0.302,1,99,514,0.381,1,104,561,0
0.581,2,110,549,0.46,1,103,504,0
0.562,3,106,522,0.54,1,105,526,0
0.524,3,101,558,0.292,1,105,558,0
0.339,1,103,517,0.688,4,104,594,1
0.571,1,102,566,0.29,0,99,491,0
0.524,3,103,477,0.317,2,106,536,0
0.452,5,108,607,0.587,5,105,538,1
0.438,2,106,535,0.548,2,108,523,1
0.726,4,112,564,0.312,2,104,526,0
0.562,2,107,507,0.531,4,102,560,0
0.569,3,107,527,0.79,5,114,563,1
0.297,1,102,518,0.556,3,109,590,0
0.594,5,105,546,0.375,1,104,547,0
0.778,5,116,594,0.312,1,106,554,0
0.548,4,109,593,0.587,5,112,619,1
0.569,3,106,498,0.531,4,103,490,1
0.453,1,103,496,0.73,5,112,551,1
0.333,1,103,491,0.286,0,99,500,0
0.531,1,105,494,0.794,5,114,565,1
0.312,2,99,508,0.594,5,112,616,1
0.547,2,109,575,0.587,2,110,549,1
0.444,4,108,586,0.312,2,105,511,0
0.431,1,107,535,0.308,1,106,559,1
0.523,3,102,558,0.556,3,108,557,0
0.576,2,110,549,0.692,4,104,589,1
0.561,3,107,559,0.288,1,105,557,0
0.781,5,116,574,0.578,2,102,557,0
0.446,1,103,521,0.344,2,103,506,0
0.561,3,106,479,0.308,2,104,523,0
0.734,5,112,549,0.797,5,114,556,0
0.281,0,99,512,0.538,4,103,497,1
0.523,1,105,489,0.369,0,104,514,0
0.6,5,112,607,0.569,2,107,515,1
0.538,2,109,569,0.453,4,108,581,0
0.6,5,105,551,0.785,5,116,572,0
0.308,2,99,509,0.308,2,105,513,0
0.54,3,109,581,0.594,3,110,568,0
0.424,0,107,528,0.284,1,104,528,0
0.53,3,102,564,0.576,2,107,524,0
0.308,2,102,546,0.277,0,99,488,0
0.567,3,107,562,0.569,2,102,545,0
0.547,3,109,575,0.303,2,105,497,0
0.364,0,104,514,0.738,5,112,540,1
0.303,2,103,506,0.338,2,103,502,1
0.567,2,110,556,0.773,4,116,555,0
0.591,4,112,579,0.545,5,103,507,1
0.545,3,109,574,0.318,3,99,504,0
0.318,2,103,551,0.785,4,114,565,1
0.697,4,105,585,0.567,4,106,489,1
0.318,1,106,580,0.547,3,108,555,1
0.446,3,108,574,0.585,2,110,541,0
0.788,4,114,565,0.561,1,102,529,0
0.273,0,98,466,0.53,2,105,522,1
0.574,3,107,555,0.313,2,99,492,0
0.606,5,106,560,0.537,4,102,580,0
0.554,3,108,567,0.574,4,106,485,1
0.567,2,107,525,0.574,2,110,543,1
0.299,1,104,521,0.58,3,107,537,1
0.313,1,106,554,0.742,5,112,570,1
0.358,0,104,509,0.313,2,102,523,1
0.348,3,103,528,0.554,4,109,596,1
0.582,3,112,557,0.433,1,107,544,0
0.552,1,102,506,0.299,1,105,487,0
0.552,5,103,507,0.455,1,103,510,0
0.279,0,105,533,0.576,2,110,557,1
0.455,3,109,570,0.552,3,109,596,0
0.294,0,105,452,0.537,3,105,547,0
0.687,3,104,573,0.559,2,107,541,1
0.309,2,99,502,0.529,3,102,574,0
0.761,3,116,549,0.463,3,109,566,0
0.58,4,106,488,0.746,5,112,583,1
0.294,1,104,519,0.426,1,107,560,1
0.353,0,104,501,0.545,2,108,555,1
0.791,4,114,551,0.561,4,109,580,0
0.269,0,99,469,0.343,2,103,526,1
0.559,2,102,502,0.588,3,112,550,0
0.544,2,109,573,0.448,1,103,483,0
0.559,5,103,519,0.275,0,105,524,0
0.612,5,106,567,0.582,3,110,569,0
0.304,1,105,498,0.676,2,105,563,1
0.552,3,108,563,0.309,1,106,545,0
0.75,5,112,583,0.324,3,102,533,0
0.586,4,107,556,0.552,3,109,553,0
0.765,3,116,552,0.319,2,100,523,1
0.456,3,109,569,0.522,2,103,568,1
0.565,3,107,571,0.571,3,106,495,0
0.58,2,112,522,0.794,4,114,530,1
0.304,1,106,541,0.319,3,103,539,0
0.348,0,104,512,0.435,2,107,591,0
0.353,3,104,548,0.574,2,110,562,1
0.265,0,99,481,0.551,3,109,586,0
0.529,2,105,546,0.29,0,104,523,0
0.565,2,102,500,0.58,2,110,541,0
0.565,5,103,541,0.329,3,100,520,0
0.271,0,104,500,0.754,2,115,531,1
0.618,5,106,572,0.441,1,103,500,0
0.754,5,112,584,0.592,5,107,565,1
0.571,1,111,509,0.681,3,105,535,0
0.571,2,110,543,0.797,4,113,527,1
0.544,3,109,550,0.623,5,106,564,1
0.58,2,110,563,0.536,3,105,579,0
0.563,3,106,513,0.449,2,108,552,0
0.559,3,108,555,0.429,2,107,578,0
0.314,2,106,554,0.275,1,99,472,0
0.529,3,102,547,0.543,3,109,572,0
0.357,1,104,549,0.348,2,104,538,0
0.571,3,102,510,0.757,2,115,545,0
0.324,2,100,523,0.435,1,103,497,1
0.3,1,105,474,0.743,4,113,601,1
0.671,2,104,519,0.597,5,107,582,0
0.563,2,110,555,0.536,2,109,543,0
0.577,2,111,520,0.314,2,103,527,0
0.571,5,103,540,0.286,0,104,550,1
0.268,0,104,506,0.443,2,103,484,1
0.629,5,106,575,0.8,5,114,551,1
0.586,3,110,585,0.746,4,112,562,0
0.565,4,108,564,0.271,1,99,509,0
0.324,2,106,547,0.423,2,107,561,1
0.535,3,103,588,0.366,2,104,547,0
0.343,2,104,547,0.535,2,109,588,1
0.529,3,106,597,0.529,1,109,539,1
0.577,4,102,505,0.571,3,108,563,0
0.431,2,107,550,0.268,1,99,534,0
0.296,1,104,472,0.571,4,108,563,1
0.803,5,114,561,0.451,2,103,500,0
0.583,3,111,536,0.443,2,108,536,0
0.31,1,103,518,0.563,4,103,539,1
0.319,2,99,509,0.296,1,104,562,0
0.569,3,106,511,0.535,1,110,554,0
0.563,2,107,537,0.542,2,110,593,1
0.592,4,111,604,0.264,0,104,507,0
0.361,2,104,539,0.569,3,110,569,1
0.736,3,112,575,0.319,2,106,555,0
0.338,1,103,520,0.521,2,106,597,1
0.589,4,107,577,0.542,3,103,578,0
0.583,5,102,510,0.569,4,103,542,0
0.62,4,106,561,0.676,2,104,502,1
0.746,2,115,512,0.292,1,104,530,0
0.577,5,108,583,0.575,3,110,568,0
0.444,2,103,517,0.333,1,104,519,0
0.292,1,104,465,0.26,0,104,487,0
0.806,5,113,552,0.589,3,112,545,0
0.264,1,99,510,0.437,1,109,534,1
0.306,1,103,548,0.438,3,108,575,1
0.315,2,106,565,0.597,4,111,595,1
0.528,2,106,594,0.589,5,102,526,0
0.575,3,106,521,0.534,3,103,578,0
0.74,3,113,585,0.528,1,109,562,1
0.556,2,107,535,0.356,2,104,546,1
0.329,3,99,513,0.681,3,104,510,1
0.595,4,107,576,0.611,3,106,546,1
0.808,5,113,565,0.288,1,104,517,0
0.75,3,115,515,0.562,3,103,552,1
0.446,3,107,548,0.365,3,104,537,0
0.452,3,103,521,0.444,1,108,522,0
0.583,5,109,585,0.548,3,110,598,0
0.568,2,110,560,0.26,1,99,493,1
0.257,0,104,479,0.685,4,104,490,1
0.548,2,107,521,0.581,4,102,531,0
0.73,2,112,569,0.541,2,110,582,0
0.527,3,103,566,0.603,5,111,611,0
0.811,5,114,576,0.329,0,103,503,0
0.581,3,111,543,0.616,3,106,541,1
0.324,2,99,483,0.301,0,103,536,1
0.74,2,114,489,0.581,3,106,533,1
0.534,2,110,566,0.534,3,106,583,0
0.453,4,108,584,0.595,4,111,576,1
0.301,2,104,498,0.311,2,106,563,1
0.589,5,109,588,0.36,2,105,541,0
0.27,1,99,493,0.622,3,106,548,0
0.56,2,110,552,0.284,1,104,499,0
0.568,3,104,546,0.689,4,104,500,1
0.253,0,104,485,0.541,3,110,562,1
0.438,1,108,522,0.311,1,103,524,0
0.459,4,103,546,0.554,2,107,512,0
0.533,3,103,572,0.324,0,103,480,0
0.573,3,102,520,0.587,3,107,562,0
0.32,1,99,482,0.587,4,106,526,1
0.73,2,114,477,0.527,2,106,559,1
0.297,1,104,476,0.32,0,103,480,1
0.28,1,104,496,0.595,5,109,598,1
0.6,4,111,570,0.573,3,111,545,0
0.813,5,114,565,0.25,0,104,475,0
0.579,2,107,540,0.533,2,110,598,1
0.307,1,103,511,0.566,3,110,558,1
0.56,2,103,537,0.28,2,99,486,0
0.446,2,108,534,0.533,3,106,558,1
0.613,2,106,529,0.547,4,110,564,0
0.547,1,107,495,0.447,4,108,595,0
0.355,1,104,532,0.467,4,103,543,1
0.693,5,104,508,0.733,3,112,558,0
0.539,3,103,526,0.32,2,106,560,1
0.316,1,99,488,0.72,1,114,460,1
0.442,3,108,577,0.6,5,109,580,1
0.329,1,103,468,0.553,2,107,512,0
0.579,3,102,534,0.816,5,113,554,0
0.539,3,109,533,0.592,5,106,530,1
0.276,0,104,488,0.293,1,104,475,0
0.329,2,107,552,0.474,4,103,543,1
0.605,4,111,545,0.303,1,102,498,0
0.566,2,111,539,0.571,1,107,533,1
0.571,3,110,528,0.566,3,103,550,1
0.539,3,110,583,0.539,4,106,562,0
0.724,2,114,497,0.247,0,104,490,0
0.618,3,106,523,0.276,2,99,478,0
0.44,2,109,556,0.312,1,99,494,1
0.61,4,111,523,0.724,2,112,564,0
0.605,5,109,581,0.325,2,106,543,0
0.532,2,103,516,0.286,1,103,492,0
0.351,1,105,543,0.289,1,104,477,1
0.338,2,103,476,0.436,2,108,539,0
0.805,4,113,537,0.545,2,107,506,0
0.532,3,107,569,0.697,5,104,518,0
0.577,2,107,543,0.727,2,114,508,1
0.299,1,102,473,0.623,4,106,536,0
0.545,3,110,576,0.597,5,106,531,0
0.571,3,104,552,0.434,2,108,514,0
0.244,0,104,502,0.321,1,99,473,0
0.532,3,109,533,0.584,3,102,536,0
0.481,5,103,555,0.61,5,109,582,1
0.299,2,104,476,0.308,2,102,490,0
0.714,2,112,541,0.688,4,104,515,0
0.282,1,103,496,0.538,3,103,518,1
0.558,1,111,528,0.273,2,99,497,0
0.429,1,108,524,0.577,2,103,522,0
0.59,4,106,526,0.731,3,114,528,0
0.615,4,111,514,0.538,2,107,513,0
0.808,4,113,543,0.615,3,106,537,0
0.538,3,107,569,0.321,2,106,526,1
0.577,4,104,549,0.538,3,109,529,0
0.551,3,110,575,0.564,2,110,517,0
0.474,4,103,546,0.304,1,102,487,0
0.308,2,104,476,0.43,1,108,551,1
0.615,5,109,574,0.62,5,111,554,0
0.532,1,107,512,0.278,1,103,483,1
0.679,3,104,489,0.346,3,103,501,0
0.346,1,104,512,0.544,4,103,526,0
0.718,2,112,521,0.595,4,106,539,0
0.269,2,99,499,0.316,1,99,474,1
0.253,1,104,500,0.564,1,111,523,1
0.436,2,108,540,0.557,2,109,505,1
0.532,2,109,519,0.557,4,110,571,1
0.354,1,104,533,0.532,3,107,582,1
0.342,3,103,519,0.329,3,106,531,1
0.81,4,113,521,0.57,1,107,545,1
0.722,3,114,553,0.57,2,111,554,1
0.57,2,103,531,0.608,2,106,524,0
0.438,1,108,551,0.588,3,106,520,1
0.62,5,109,588,0.3,1,102,500,0
0.266,1,99,491,0.481,4,103,547,0
0.722,3,112,507,0.304,2,104,472,0
0.43,1,108,533,0.582,4,104,556,1
0.684,3,104,498,0.287,2,103,472,1
0.25,1,104,509,0.713,3,114,566,1
0.475,3,104,561,0.725,3,112,505,1
0.338,3,107,544,0.338,3,103,523,0
0.537,3,103,526,0.575,2,107,548,1
0.35,1,104,507,0.613,4,111,566,1
0.537,3,107,581,0.3,2,104,491,0
0.562,3,109,525,0.275,1,99,513,0
0.575,3,103,541,0.325,2,99,471,0
0.562,5,110,595,0.6,2,106,526,0
0.525,1,109,523,0.575,3,112,577,1
0.593,3,106,537,0.432,1,108,563,1
0.296,3,103,493,0.625,5,109,596,1
0.525,1,107,517,0.675,2,104,507,0
0.296,1,102,505,0.247,1,104,510,1
0.588,5,104,574,0.716,3,114,571,0
0.425,1,108,508,0.8,3,113,505,1
0.667,1,104,498,0.346,3,107,548,0
0.617,4,111,582,0.346,1,104,515,1
0.531,2,103,516,0.728,4,112,514,0
0.296,2,103,489,0.531,1,107,523,0
0.63,5,110,598,0.543,3,107,559,0
0.333,2,103,538,0.469,2,104,544,1
0.568,3,109,512,0.568,5,110,557,0
0.58,4,112,588,0.58,3,103,536,0
0.58,3,107,564,0.272,1,99,510,0
0.519,1,109,527,0.42,1,108,524,1
0.593,1,106,503,0.593,5,104,586,0
0.321,2,99,453,0.802,3,113,506,0
0.671,2,104,506,0.634,5,110,607,0
0.707,2,113,533,0.585,4,108,576,0
0.439,2,108,589,0.537,3,106,529,1
0.476,2,104,555,0.341,3,107,549,0
0.585,2,106,519,0.268,1,99,535,0
0.305,2,103,493,0.537,3,103,523,0
0.354,2,104,516,0.293,2,103,512,0
0.72,4,112,517,0.61,3,111,582,0
0.793,3,112,506,0.585,5,112,606,1
0.573,2,103,534,0.573,3,110,531,0
0.329,3,99,453,0.585,4,104,558,1
0.512,1,109,523,0.561,4,110,535,1
0.256,2,104,531,0.293,1,102,515,0
0.0,0,87,87,0.329,1,103,512,0
0.524,1,107,521,0.0,0,101,101,1
0.598,1,106,492,0.427,2,108,529,0
1.0,1,104,104,0.0,0,112,112,1
0.0,0,100,100,1.0,1,126,126,0
1.0,1,116,116,1.0,1,105,105,0
0.0,0,83,83,0.0,0,107,107,0
0.0,0,108,108,0.0,0,104,104,0
1.0,1,131,131,0.0,0,117,117,0
1.0,1,113,113,1.0,1,111,111,0
1.0,1,123,123,1.0,1,108,108,1
0.0,0,98,98,0.0,0,100,100,0
0.5,1,106,212,0.5,1,104,207,0
0.0,0,112,112,1.0,2,114,229,1
0.5,1,116,231,0.5,1,103,206,1
0.5,1,107,214,0.5,1,96,192,0
0.5,1,107,214,0.5,1,116,232,1
0.0,0,108,108,1.0,1,103,103,1
0.0,0,100,100,0.5,1,120,239,0
1.0,1,107,107,1.0,1,121,121,0
1.0,1,128,128,1.0,1,112,112,0
0.0,0,119,119,0.0,0,112,112,1
0.0,0,114,227,0.0,0,112,224,1
0.0,0,96,192,0.0,0,123,246,1
1.0,2,113,226,1.0,2,116,232,0
0.5,1,103,206,0.5,1,118,236,0
0.667,2,103,309,0.333,1,102,307,1
1.0,3,115,346,0.667,2,115,345,0
1.0,2,116,231,0.333,1,111,332,0
0.333,1,125,375,0.667,2,115,344,0
0.5,1,120,240,0.0,0,112,224,0
0.5,1,123,246,0.5,1,107,214,1
1.0,2,124,249,0.0,0,112,225,1
0.667,2,110,330,0.5,1,106,212,0
0.0,0,117,234,0.5,1,110,220,1
1.0,2,110,221,0.667,2,110,330,0
1.0,2,140,280,0.667,2,107,321,0
1.0,3,109,326,0.333,1,126,377,0
0.333,1,119,357,0.667,2,118,355,0
0.0,0,113,338,0.333,1,106,319,1
0.333,1,109,326,0.25,1,111,445,0
1.0,4,118,473,0.5,2,119,476,0
0.0,0,111,333,0.5,2,113,451,0
0.333,1,116,348,0.333,1,110,330,1
0.667,2,121,363,0.5,2,109,435,1
1.0,3,118,355,0.5,2,116,462,0
0.333,1,105,315,0.0,0,125,376,1
0.25,1,122,489,0.667,2,102,306,0
0.75,3,113,453,0.333,1,117,350,0
1.0,3,118,354,0.0,0,106,424,0
0.5,2,100,400,0.667,2,124,373,1
0.0,0,104,312,0.5,2,100,399,1
0.25,1,127,507,1.0,4,113,452,0
0.4,2,112,561,0.25,1,111,445,0
0.2,1,106,532,0.8,4,119,597,1
1.0,5,117,585,0.5,2,115,459,0
0.25,1,109,437,0.5,2,108,430,1
0.4,2,116,581,1.0,4,120,478,1
1.0,3,132,396,0.5,2,105,421,0
0.4,2,117,586,0.25,1,118,472,0
1.0,4,116,464,0.6,3,100,500,1
1.0,4,128,513,0.5,2,108,430,1
0.5,2,117,468,0.2,1,110,551,1
0.0,0,105,527,0.6,3,110,551,1
0.4,2,114,570,0.5,3,116,584,0
0.5,2,109,436,0.75,3,125,501,0
0.5,2,100,398,0.25,1,107,428,0
1.0,5,121,603,0.4,2,103,514,0
0.5,2,115,459,0.4,2,126,628,0
0.4,2,107,536,0.833,4,121,617,1
0.4,2,113,566,0.6,3,112,562,1
0.0,0,102,407,0.2,1,105,524,0
0.6,3,113,563,0.2,1,117,584,0
0.667,3,112,559,0.6,3,122,612,1
0.5,3,112,588,0.4,2,111,553,0
0.6,3,111,556,0.5,3,117,585,1
0.167,0,105,506,0.333,2,108,550,0
0.333,2,108,540,0.857,4,121,613,1
1.0,5,119,603,1.0,5,117,585,0
0.333,2,113,568,0.333,2,122,615,0
0.6,3,114,569,0.333,2,112,570,0
0.8,4,113,566,0.8,4,125,624,0
0.429,2,114,567,0.5,3,112,568,0
0.0,0,106,530,0.333,2,108,538,0
0.333,1,101,501,0.571,4,118,579,1
0.667,3,102,504,0.8,4,111,553,0
0.857,4,116,581,0.571,3,113,574,0
0.2,1,110,550,0.667,3,119,587,1
0.6,3,103,515,0.167,1,115,576,0
0.2,1,105,524,0.667,4,116,601,0
0.286,1,107,539,0.667,3,110,555,0
0.286,1,107,516,0.571,3,109,551,1
0.286,2,110,548,0.833,4,114,575,1
0.429,2,114,561,0.667,3,112,552,0
0.875,5,124,664,0.667,3,122,604,0
0.286,2,122,620,0.286,1,111,538,0
0.167,0,106,513,0.667,3,114,570,1
0.5,2,116,579,0.333,2,109,552,1
0.143,1,110,543,0.857,4,113,564,1
0.5,2,112,570,0.571,3,116,603,0
0.286,2,108,535,0.625,4,116,555,1
0.714,4,102,511,1.0,5,120,609,0
0.714,3,117,570,0.571,2,122,576,0
0.286,1,101,512,0.5,2,115,601,1
0.375,2,108,547,0.167,1,106,523,1
0.143,1,112,558,0.429,3,109,571,1
0.25,2,110,546,0.625,3,109,526,1
0.25,0,111,536,0.25,1,106,516,1
0.571,3,114,554,0.667,4,104,539,1
0.143,0,103,512,0.875,4,117,593,1
0.889,5,125,672,0.5,3,116,553,0
0.556,3,114,560,0.571,2,111,556,0
0.444,2,115,580,0.125,1,108,523,0
0.667,4,109,542,0.75,4,104,525,0
0.25,1,109,517,0.429,2,112,568,0
0.222,1,109,539,0.286,1,108,518,1
0.714,4,115,582,0.5,1,122,579,0
0.875,4,112,574,0.5,3,112,570,0
0.75,4,119,578,0.375,3,121,592,1
0.875,4,119,598,0.667,5,120,589,0
0.333,1,109,556,0.6,4,113,561,0
0.125,0,112,544,0.333,2,107,521,0
0.125,0,103,507,0.714,4,105,518,0
0.75,4,114,548,0.25,1,100,492,1
0.667,3,118,560,0.444,2,114,551,0
0.444,3,120,575,0.889,4,116,573,1
0.5,1,110,522,0.375,2,112,574,1
0.7,4,108,528,0.375,2,106,502,1
0.333,1,102,516,0.111,1,106,531,0
0.3,2,106,529,0.2,1,107,521,1
0.5,4,112,585,0.444,0,119,557,0
0.889,4,111,551,0.667,4,104,536,0
0.444,2,110,558,0.9,4,117,582,1
0.9,5,124,644,0.625,3,104,526,0
0.556,3,116,612,0.4,2,111,527,0
0.5,3,116,596,0.333,1,111,529,0
0.222,0,111,538,0.222,1,111,530,0
0.222,1,103,496,0.4,2,110,563,1
0.7,4,117,560,0.889,4,122,619,0
0.1,1,106,528,0.556,5,113,612,1
0.4,2,102,504,0.444,0,110,527,1
0.3,1,110,546,0.273,2,107,544,1
0.444,2,113,584,0.667,4,113,562,0
0.636,3,107,503,0.545,3,112,553,1
0.556,3,104,535,0.9,5,112,552,0
0.4,0,119,562,0.273,1,108,540,0
0.4,1,110,537,0.3,1,112,550,0
0.6,4,119,601,0.909,4,117,590,1
0.4,2,119,561,0.364,2,111,541,0
0.6,5,111,590,0.444,3,105,511,0
0.2,1,101,482,0.6,3,104,542,1
0.727,4,117,575,0.6,3,116,599,0
0.909,5,123,633,0.8,3,120,597,1
0.364,2,101,509,0.2,1,110,518,0
0.583,3,111,540,0.545,3,115,574,0
0.273,1,110,561,0.5,1,109,541,1
0.5,2,112,559,0.583,3,106,504,1
0.818,4,110,523,0.455,3,109,553,1
0.455,1,111,541,0.636,3,105,549,0
0.545,3,117,590,0.333,1,111,527,0
0.917,5,117,595,0.333,2,107,541,0
0.545,2,115,568,0.818,3,121,618,0
0.455,1,118,558,0.182,1,101,481,0
0.455,2,111,548,0.182,1,110,522,1
0.25,1,107,514,0.091,1,104,507,0
0.6,3,102,507,0.615,4,112,561,0
0.6,3,111,540,0.4,3,103,478,0
0.273,1,111,548,0.636,5,110,560,0
0.833,4,122,624,0.5,4,110,569,0
0.583,3,118,588,0.455,3,118,569,1
0.545,2,111,560,0.5,3,117,603,1
0.364,3,102,482,0.615,3,106,507,0
0.308,2,108,552,0.417,3,103,527,1
0.75,3,110,525,0.75,2,122,620,1
0.75,4,117,587,0.583,2,106,556,0
0.5,4,117,550,0.25,1,110,556,0
0.25,2,110,543,0.462,4,104,547,0
0.417,2,111,545,0.571,3,112,545,1
0.923,5,118,594,0.5,2,118,556,1
0.308,2,107,506,0.333,2,111,551,1
0.636,3,103,512,0.5,2,112,539,1
0.308,0,111,509,0.462,3,109,549,0
0.583,4,109,545,0.167,1,101,490,0
0.538,2,115,567,0.636,3,110,523,0
0.583,3,116,586,0.846,4,122,591,0
0.083,0,103,469,0.538,3,117,591,0
0.692,2,110,529,0.417,3,103,478,1
0.786,3,122,576,0.231,1,109,547,0
0.429,3,104,539,0.6,3,113,560,0
0.308,3,111,549,0.154,1,104,491,0
0.538,1,105,533,0.286,2,106,499,0
0.429,3,109,551,0.385,2,111,541,1
0.857,4,117,597,0.5,2,110,544,1
0.769,3,122,628,0.583,2,102,490,1
0.357,1,111,530,0.538,3,118,563,0
0.615,4,110,529,0.286,1,106,523,0
0.385,3,110,541,0.538,3,110,535,0
0.154,1,101,493,0.583,2,109,502,0
0.538,4,116,543,0.769,4,116,555,0
0.462,3,103,491,0.8,3,121,570,0
0.643,1,109,525,0.214,0,109,527,0
0.615,4,117,594,0.538,1,108,489,0
0.571,2,106,543,0.8,3,116,580,0
0.571,2,106,503,0.429,2,112,541,0
0.562,3,112,569,0.5,3,107,515,0
0.357,3,112,560,0.4,2,109,536,1
0.615,3,103,506,0.571,2,114,525,0
0.4,2,111,556,0.714,4,116,562,0
0.5,3,117,568,0.267,1,106,531,0
0.714,2,121,597,0.267,2,104,493,0
0.438,2,109,547,0.643,4,117,590,1
0.5,3,115,573,0.588,3,112,582,1
0.6,2,105,500,0.2,0,108,518,0
0.467,3,104,548,0.571,4,117,555,0
0.533,4,118,581,0.667,1,111,548,0
0.6,3,107,559,0.467,3,107,511,1
0.25,1,104,481,0.75,2,116,572,1
0.5,3,103,500,0.533,2,114,520,0
0.429,4,111,553,0.75,2,119,539,0
0.214,1,102,507,0.643,4,111,535,1
0.438,3,111,559,0.643,4,104,517,1
0.4,1,110,537,0.533,4,117,565,1
0.5,4,106,582,0.25,1,107,540,0
0.333,3,111,564,0.667,3,115,547,1
0.5,1,108,490,0.706,2,118,537,0
0.467,2,115,566,0.562,2,105,529,0
0.538,3,110,551,0.143,1,103,492,0
0.625,3,105,503,0.5,3,107,492,0
0.611,3,113,571,0.2,1,102,525,0
0.188,0,107,500,0.667,4,117,597,1
0.667,4,103,528,0.467,4,111,546,0
0.733,3,121,617,0.625,1,111,576,0
0.562,4,118,599,0.533,2,108,506,0
0.5,2,114,527,0.667,4,111,550,0
0.529,4,107,596,0.765,2,117,580,1
0.312,3,111,565,0.688,5,118,619,0
0.375,1,109,532,0.412,1,110,554,1
